N,P,K,temperature,humidity,ph,rainfall,Soil_OC,Fertilizer_kg_ha,Pest_Index,Irrigation_mm,Yield_t_ha,label
7.156236333244277,49.3640928069124,16.370971141819698,26.944144111614445,51.009641701861696,5.76076209323503,38.21957075000085,0.3150313679696704,113.0778569350352,0.3640662255008643,570.3710640240984,0.5,mothbeans
11.62341549524765,50.484147915863176,25.828620542866144,32.048681453949925,47.904736612824486,3.5262650835612246,34.4976213012895,0.4574106149701937,140.9967511552931,0.3152406888913768,450.1317657571792,0.56,mothbeans
20.2648940333255,60.30309716191332,20.37267021148202,25.762350484878077,87.6126572594679,6.981966360670869,59.90161850977356,0.5912250898455986,143.21065924941084,0.5538856319641067,485.262520133962,1.13,mungbean
9.628869107345992,54.16252536749456,14.01178412648349,28.85420211765855,79.537153302615,7.114285309649302,66.67427978745819,0.2771815447777101,176.24065418771033,0.6074972926690805,540.0847491547609,0.52,mungbean
31.843891481496183,54.94801524485862,31.27399161322088,26.40844628962737,82.7553709499088,6.585146150291878,56.53942138417536,0.7470942246704262,165.29341054833773,0.4805985446744087,521.365117684443,1.27,mungbean
5.277648471087602,56.24584096043835,14.624756836415475,27.672241307657348,82.01011292934534,6.877049403855204,18.03430264390933,0.4512526612180725,114.02922787748874,0.4491481196417045,502.8374958911626,0.5,mungbean
25.09156366012797,58.85418497811665,15.571688132022611,27.71361161533612,90.09780279244193,6.629785117164023,39.30745457659337,0.5565123564329914,138.05153697489237,0.7100769804532173,457.7140206585837,0.5,mungbean
2.439537620842801,62.80264657701025,18.68133434384043,30.61434312649975,90.00878819116744,7.318732214345039,42.38021633818803,0.6548496790854061,105.75029958506936,0.5968876372917964,519.4631988575313,0.5,mungbean
36.71152658564193,54.74002104873561,24.83406607684809,27.91810456572842,84.20532071691665,6.861078744986009,52.34350466278213,0.5752018729820503,162.4590746960518,0.6695182261494573,520.9493919848952,1.33,mungbean
24.85816056322679,51.07044331428627,29.048291978837597,27.123536611041743,84.53745743713348,7.394788877385131,53.75635268978492,0.508951122839126,142.1644331256674,0.6972972483647761,557.4017467703668,0.5,mungbean
-4.2974067086116206,42.36137461279177,23.02332303156949,28.20740058918366,88.23653187341952,6.976548646447958,41.39673013338761,0.195822940644652,136.38920224430507,0.533104249586565,456.1385238769337,0.5,mungbean
15.794668089633932,37.59778102438556,21.09695597749089,28.171254059855723,80.55111873684268,7.133998532074717,44.55838069673296,0.6746469285817172,117.88355226082348,0.556390812233142,525.5554281858723,0.5,mungbean
28.010339992338817,27.432515886268536,22.18389024732157,31.466917073186767,82.60934965581836,7.137860192371017,68.64579072367047,0.600786693059942,129.9140358736627,0.6672981579617219,573.2040228534195,0.5,mungbean
13.253851235926028,50.29429394791372,17.527626002955333,28.06102816606382,84.35891155683728,6.411709849580169,35.25039620793547,0.4610776606289898,128.19915805897577,0.6308725861172497,481.55325397517146,0.5,mungbean
31.60175774778717,45.402152162147175,29.746721659263013,28.89397393162709,81.15886752014333,6.471166768112951,50.82829770622836,0.6050317587998392,175.34918827214997,0.5005798798035452,477.0185359163036,0.67,mungbean
33.281379311598286,47.484477173591145,14.900758526152556,28.55054011125482,86.17901966947188,6.81570054316074,56.26095209233228,0.5834093938284907,136.73478802255127,0.5970525894454723,492.5426081407591,0.7,mungbean
12.148038959746335,40.560074649421125,25.45391890359605,30.60679033335409,84.93065551757954,6.60140075902794,52.59766649671767,0.666347124103526,164.5701187202397,0.5070304797239399,503.0984672070216,0.64,mungbean
38.845070689064194,59.496756574741454,29.284731785748782,31.15012174790266,88.23808657095857,6.71689207291085,22.615764136515494,0.622872499832958,188.63397699472057,0.5311479540680207,514.1672763391481,0.5,mungbean
16.76301149193599,53.56848732258103,23.255832025222865,27.35105631976118,79.10541631472304,6.72335222759374,32.807254562943086,0.577734173620877,146.21460143492732,0.5216539527977397,494.67735818050966,0.5,mungbean
26.065213702708995,57.81431464098452,17.02360903717617,28.371016403543383,85.34057251295212,7.14746174613827,80.0189108816054,0.6757706523310758,154.21736940708385,0.6968796515294708,514.2419922074478,0.56,mungbean
21.95438903683405,35.814695841840994,25.28841805819996,26.96456630352116,82.37346705710914,6.795299413661264,64.64476904073747,0.5175552015446705,137.23358244259822,0.5100789130981933,438.4027863889204,0.83,mungbean
19.93281829982361,55.76681557325293,17.76798459419551,28.43929084104789,89.74729037950094,6.361847851027713,45.74185334738705,0.5746105736409305,122.1981976382044,0.6152748062163788,417.88583829101685,0.5,mungbean
9.371683822717204,42.18706107626312,17.967900342684654,29.10884371731001,86.58070173057877,6.369993628462986,43.64604927420952,0.4386813419538039,112.7736843783377,0.5995232632843491,543.795134427161,0.5,mungbean
28.077580224724525,56.46725268595221,21.293916209004948,29.271744822076737,86.01244460869532,6.396263585467851,42.46397192533229,0.586476214447113,168.75510257454414,0.627507248595866,425.3746037782257,0.65,mungbean
26.26606055847214,40.460413820440834,24.20184382694564,29.764811323352845,77.28406828138752,6.599347121127433,61.68524513551297,0.8238264822478112,151.05329561164547,0.4997632097077779,506.9321605723057,0.59,mungbean
26.804000536782947,32.38680466586158,25.59370676126794,27.923537371201576,85.12440774047249,6.8932018979205925,33.53470466316885,0.7585506560144099,120.03133230791256,0.5122850206892335,597.601879816933,0.58,mungbean
43.67168644174624,59.07527872916203,20.239309254488795,28.80582394932019,85.42949188268943,6.62710438587785,54.78024225466757,0.8068108290520344,152.01036305332173,0.6807982721825371,504.24300854229057,1.08,mungbean
34.83809713651803,48.26326585869624,23.70603878970239,28.8402309085582,83.11642943707865,6.327889446408501,36.74683823040573,0.5568807210527411,181.00143161846665,0.5582029763696417,467.04175511578745,1.01,mungbean
14.053966597406973,56.450970547289714,25.02562589717365,27.157335360653107,82.76947775095965,6.9541173586981495,56.234786559992166,0.4284249276900167,149.45298792441292,0.4601796812824516,475.4451643580804,0.5,mungbean
32.228119787420304,56.560213513319866,17.9638640493845,29.44214600459373,89.54608269654052,6.809660560397952,58.03207833907892,0.5991849684955425,151.48377104660318,0.6181520714387689,468.0826334551167,0.85,mungbean
28.579526509241614,56.014725987321015,22.64865968279436,29.74619767548546,89.04782618176311,6.877697322190407,44.72039545316809,0.6132541404480425,177.8227102164138,0.6678629688033827,491.49122416219785,1.05,mungbean
24.7981344375394,58.43130174442474,24.72361241815405,26.08694114187825,86.73955004538918,6.305453572427067,57.787898300797856,0.592015385256023,156.9452224506049,0.6276010907288703,509.6316546268305,1.08,mungbean
35.763556768462166,43.33829060901031,16.16757003049123,29.28747747986645,83.22931168156217,6.701829172828199,45.257683520472696,0.4945033886743184,117.5575326349158,0.5176543282477573,486.9883710435601,0.5,mungbean
11.689397118734131,52.43803974212252,26.13142763069564,28.25465206631565,83.36526504547214,6.7985773573790045,40.6178095793774,0.671206583058767,107.14258807706314,0.6573722043748794,557.8158431013994,0.5,mungbean
21.98951208878316,34.40913778963788,21.78314841654515,27.620564219596528,89.28491818677408,7.140614928311132,33.276641440393284,0.542244560196232,170.91167085317016,0.6398395533294746,523.1122938342743,0.5,mungbean
0.3292516171348998,31.777374647637124,16.603365036305455,27.750838865458565,82.4351485159116,6.953220457124672,60.64057685622792,0.3106695925255681,100.99896683468758,0.6538745640193498,540.3523993045761,0.5,mungbean
15.112823839673158,57.21904406416261,16.48724970483031,27.67569722714504,92.0281069151577,7.144131547249738,26.335173384181157,0.2367065427588915,137.04804000965223,0.5681029284896137,491.0450516108099,0.5,mungbean
13.483174418782202,47.43461004542798,24.89232094172411,28.279861216279205,85.57711474337817,6.885812205818391,62.461917444465065,0.1547339190209326,125.06568924432712,0.6715526913201677,568.6249781239122,0.5,mungbean
6.411874757870928,55.51251707603777,16.546918127782334,28.849588411748982,88.84569419600182,6.319939053836113,73.77361388322998,0.4682188297044444,155.8878187567147,0.729811329963343,514.3852898802057,0.5,mungbean
21.592423388103143,46.858829479740216,4.670239338048889,27.89678631106064,89.19362437799242,6.974446496085314,71.8419338692944,0.5032101510336207,137.98458978088843,0.4418815003199263,551.4826161549244,0.5,mungbean
37.51975185406099,42.229463875090346,24.056119041825788,26.550587429216502,87.31470840203224,6.467362058374194,40.556339408598085,0.5315121147970019,188.44927816552575,0.6579283708078736,459.4580045246885,0.77,mungbean
15.104737949378716,57.42061431170161,12.62902558199736,29.554955776164647,82.75958033494439,6.518948145461003,30.302225930117217,0.2566252903373071,129.20367288606937,0.5182467851361003,471.2899641957766,0.5,mungbean
20.11371646342349,62.082792042801216,26.95621909610327,26.820638827914728,89.92949862470722,6.951539265296455,32.22417244969162,0.3230766130397179,145.7577009824546,0.6497996726959602,518.5472026968282,0.53,mungbean
7.898008702211347,55.58308099247742,17.049159197255907,31.229264700250766,88.36840566093849,6.361864413471521,51.75096081154682,0.6124903068269028,114.78565631396116,0.5977554666349899,492.2724895663844,0.5,mungbean
10.921818655847094,54.834490685295485,25.668073105822813,28.94951679348817,88.7873767006862,6.427840281529332,48.88612380425047,0.3455988250699611,165.38569790298834,0.559441782888405,447.579635706398,0.75,mungbean
2.5474681758325946,47.26330418747352,8.482030649134817,28.53190337373442,83.27895847341281,6.177221483088464,54.27789345474677,0.1918595620611178,88.6695378550099,0.5604870279729391,445.6260674428624,0.5,mungbean
23.537258863920652,47.00053578614685,24.32777286851972,28.325117886531448,86.5426698179785,6.822704556308788,57.87446799704365,0.4784339959332482,136.27821384356406,0.7537172230165359,503.0862762785375,0.65,mungbean
2.625741955126319,35.21604086528037,15.55853815458504,28.01093123628353,81.24406399047898,6.401183886846155,24.42344547429495,0.3295701902020159,92.7169243938394,0.7068544798274192,476.4291103929615,0.52,mungbean
26.047668804629296,41.66732259847311,23.404093459604237,27.65117447342644,91.6837384259008,7.196623003410552,28.48731220122032,0.2544777999362407,131.65707596477358,0.5040979432730727,489.2436861310288,0.63,mungbean
29.99391015618802,51.93137347313583,15.97985118823929,26.16277105706969,86.34998819387118,7.074512031479848,37.75909139412174,0.6532989239458125,150.2063911200673,0.6044539386639158,458.80171257141615,0.55,mungbean
6.307846290040063,61.28494272954392,18.441446134144385,27.188392811297515,80.36729062490345,6.225472307789887,64.74804660434057,0.3125185429004816,128.82704068954746,0.5581302107632428,416.31727549537857,0.5,mungbean
-11.849956207776714,52.64323434489234,19.31778284417075,29.37978646836403,82.66836259167334,6.359902008396824,85.0863596471089,0.3067569970435176,121.71715954704965,0.5523762523124057,442.2221791084266,0.5,mungbean
37.335486315478086,40.454388922840536,16.898644695189276,27.71065185622492,82.13737616791114,7.2407823819650465,55.367015873365446,0.8657091421409684,140.26379879318964,0.6269959334978087,531.403554273951,0.9,mungbean
16.013361003552532,47.61729997191052,25.954089850080457,27.430490552572923,89.58307054259366,6.315749905255641,45.55376571000992,0.5600810401929238,131.90981927891303,0.69084855237147,467.1697357873444,0.81,mungbean
33.01852234886896,46.90805168741398,23.721820429769046,26.285646309788845,82.02106854835309,6.6071989462515965,51.55908508264475,0.6354549244303216,137.6445856134999,0.651233493852697,514.4376921406426,0.75,mungbean
12.05562316455124,41.55998830205482,15.158315194026777,27.61381548137003,86.7929757030189,7.105625478591368,44.287563078021634,0.3169011828840372,133.62621479111584,0.6408370012365824,552.5025286163207,0.51,mungbean
20.823519527609395,60.85495851720833,15.497727280496456,28.112316867770343,83.72889332880277,6.403093393223445,57.565073738805054,0.7212954995344839,162.4978370071281,0.499679453496578,526.8237052746613,0.89,mungbean
27.49588908246996,36.36392399643806,23.21885318437633,29.500024903745366,82.72086233064638,6.327040949172149,55.195579870529066,0.560740364882775,134.03968674174712,0.5570360823313519,555.1004835113764,0.9,mungbean
-1.1707089353555813,37.70774572835684,18.49151532955707,26.432467753389503,91.25286725286824,6.60903874308872,46.55045476968338,0.324914028775759,92.8876967361074,0.6462170609905892,486.83250354433017,0.5,mungbean
14.974753615046795,49.246663885162896,21.21480982124583,29.559180422815,83.63653486423075,6.473543217592533,47.17699983902416,0.269453966697097,122.696660187578,0.5573393606606915,509.32561215516114,0.5,mungbean
36.16239002667825,45.548645209271285,29.419807264627654,29.91656426742623,85.98145969599723,6.525518629551523,31.729785364967896,0.7456041044840162,174.6059655238944,0.5674700578521954,490.60005807680426,0.86,mungbean
28.15161708086249,43.563647003309896,13.911607332454892,28.755332140562675,86.00830765656569,6.318015244672882,64.23488315676225,0.6212713502129079,133.62063273835133,0.5140834717415707,570.1502831146271,0.91,mungbean
33.6459335480114,56.20887119547624,17.334694728306587,29.927782672480674,88.17992329546918,7.071378394761709,13.683044322224063,0.6636731145063232,152.77423992104252,0.541461081054205,574.455827676254,0.62,mungbean
29.263175852230336,45.64690523825404,15.122539174444649,28.30366533805258,82.71182851848361,6.409657337644227,61.06036614286556,0.4905007233689688,143.9198165130242,0.60205870882177,476.9367211077756,0.5,mungbean
-1.2756302744419514,59.76594012385235,24.271836318493826,28.97482748380964,85.95170417081569,7.088909740402133,53.39390506659327,0.3189840575434439,113.32947096048296,0.5163062922761815,495.2344957212533,0.5,mungbean
7.16689211398029,52.728786925597,22.011268087969235,28.89438441090388,86.15042096555995,6.453574187651724,31.052804538313403,0.273968115300075,142.2844803917828,0.5600316610021506,550.9963055038357,0.5,mungbean
0.6035116890335317,42.31676028993219,15.701332583349636,29.037809947626293,90.1168452193161,7.095147518852476,23.892394763213485,0.3699406911964832,130.57760818896276,0.5653875163652153,495.9310957535718,0.5,mungbean
44.88274416480101,55.15043668940452,17.160766179565417,26.31432115378695,87.89083696241738,6.459780420742394,36.16931516739177,0.6974032467830292,145.12998149142433,0.4875905139473153,487.26544055458805,0.72,mungbean
31.22138688462166,53.16666308318241,15.395967949007195,27.478697830701687,88.83169442553474,6.576336705612077,56.778829971642615,0.6158762718794686,131.30039096744332,0.5921285846992121,565.1017670054491,0.77,mungbean
0.0458853411492272,41.80310696367985,22.329698399952232,27.78231376763655,84.50723960384632,6.66889605035554,15.853277667599372,0.4708205032570167,97.88213532977336,0.6948101220768175,486.05991544721576,0.5,mungbean
